zone      T(1)         N(1)        T(2)        N(2)      V1(2)        V2(2)       V3(2)       
1103  96.75399984162674  9.70490907651152e+18  193.77030272635434  9.70490907651152e+18  0.0  1127.1574976368086  0.0
1104  118.03617888723602  1.0163965262611235e+19  217.85399526211222  1.0163965262611235e+19  0.0  1247.3568981365013  0.0
1105  468.6476513590005  1.3351342285081821e+19  564.9239377089107  1.3351342285081821e+19  0.0  2071.014158096471  0.0
1106  250.22527411981173  1.1365684310180119e+19  348.7078471085006  1.1365684310180119e+19  0.0  1104.0654672497487  0.0
1107  84.13935676450716  8.558123342227923e+18  169.56038166925615  8.558123342227923e+18  0.0  2097.6388303874296  0.0
1108  1403.1420299523306  2.1846745726839374e+19  1489.9789791447329  2.1846745726839374e+19  0.0  1196.8220384636954  0.0
1109  86.19259558700118  8.744781417000108e+18  173.50094102555784  8.744781417000108e+18  0.0  2249.163552323546  0.0
1110  2917.6140110218257  3.5614672827471143e+19  2989.1532634357472  3.5614672827471143e+19  0.0  1250.4759874432614  0.0
1111  67.42414018196197  7.038558198360181e+18  137.48067307649268  7.038558198360181e+18  0.0  2033.3442193735257  0.0
1112  75.69175768032076  7.79015978912007e+18  153.3478177703126  7.79015978912007e+18  0.0  2008.9498374564387  0.0
1113  80.24031163093548  8.203664693721407e+18  162.07736575634084  8.203664693721407e+18  0.0  1910.8710090811173  0.0
1114  89.03123290586211  9.002839355078374e+18  178.94883082943235  9.002839355078374e+18  0.0  1798.8621498600487  0.0
1115  93.62231317813657  9.420210288921506e+18  187.7599949883429  9.420210288921506e+18  0.0  1081.5018331590784  0.0
1116  99.52193480996824  9.956539528178932e+18  199.0825011504441  9.956539528178932e+18  0.0  1649.2334593751514  0.0
1117  93.50058750253396  9.409144318412177e+18  187.5263800553682  9.409144318412177e+18  0.0  1071.4468842411295  0.0
1118  95.39411064591685  9.581282785992442e+18  191.16041437095154  9.581282785992442e+18  0.0  1103.302302788596  0.0
1119  97.73493377890284  9.794084888991169e+18  195.65290321203577  9.794084888991169e+18  0.0  1137.1348291467002  0.0
1120  99.68328775428628  9.97120797766239e+18  199.39216841731712  9.97120797766239e+18  0.0  1193.6280394499393  0.0
1121  97.23098476015333  9.74827134183212e+18  194.685728327567  9.74827134183212e+18  0.0  1154.0066830002734  0.0
1122  140.71297275702818  1.0370117934154793e+19  240.30173060796733  1.0370117934154793e+19  0.0  1489.3922116049046  0.0
1123  99.18568498620311  9.925971362382103e+18  198.43717320584437  9.925971362382103e+18  0.0  1097.9372874300316  0.0
1124  98.4645954730092  9.860417770273563e+18  197.05326403910857  9.860417770273563e+18  0.0  1128.460308322209  0.0
1125  96.51213365816172  9.682921241651065e+18  193.3061151015225  9.682921241651065e+18  0.0  1087.8086126733715  0.0
1126  98.08319657803003  9.825745143457276e+18  196.32128636187582  9.825745143457276e+18  0.0  1096.8325497883136  0.0
1127  83.48392346427569  8.498538496752335e+18  168.30247937588263  8.498538496752335e+18  0.0  1549.4725156659376  0.0
1128  86.80153417471129  8.800139470428299e+18  174.6696110423752  8.800139470428299e+18  0.0  1460.4453560352024  0.0
1129  94.60035508280556  9.50912318934596e+18  189.63704510841472  9.50912318934596e+18  0.0  1082.3139677312229  0.0
1130  96.39735868352152  9.67248715304741e+18  193.08583989766757  9.67248715304741e+18  0.0  1111.4705085393389  0.0
1131  317.7094708688801  1.1979177007898903e+19  415.5103853045475  1.1979177007898903e+19  0.0  1117.3984878000067  0.0
1132  134.22873786916352  1.0311170344265122e+19  233.88299304220163  1.0311170344265122e+19  0.0  1111.0417007169403  0.0
1133  84.41413286484587  8.583102987713262e+18  170.0877297406133  8.583102987713262e+18  0.0  2212.520128708507  0.0
1134  97.32780689291518  9.75707335390138e+18  194.87154858236246  9.75707335390138e+18  0.0  2192.0046819438676  0.0
1135  85.42561764747828  8.675056149770752e+18  172.028963161827  8.675056149770752e+18  0.0  2127.738419651408  0.0
1136  1093.6723847778594  1.9033385316162355e+19  1183.6352899821231  1.9033385316162355e+19  0.0  2049.9704955825846  0.0
1137  81.69880041290091  8.336254582990992e+18  164.87648564092095  8.336254582990992e+18  0.0  1888.6964273834665  0.0
1138  77.62750847626955  7.966137134206323e+18  157.0628950554668  7.966137134206323e+18  0.0  1948.5563902899498  0.0
1139  99.00114600485583  9.90919509135053e+18  198.08300748406674  9.90919509135053e+18  0.0  1509.2265773225572  0.0
1140  236.00127856557265  1.123637525968701e+19  334.62752827703116  1.123637525968701e+19  0.0  1513.004633819713  0.0
1141  95.50532869777489  9.591393517979535e+18  191.37386315734574  9.591393517979535e+18  0.0  1117.894727174275  0.0
1142  95.05559460650892  9.55050860059172e+18  190.51073712360298  9.55050860059172e+18  0.0  1111.22804116026  0.0
1143  97.65778469208402  9.787071335644002e+18  195.50483930804003  9.787071335644002e+18  0.0  1104.32182267884  0.0
1144  96.1156175997935  9.646874327253955e+18  192.54512468647235  9.646874327253955e+18  0.0  1120.975293253689  0.0
1145  96.2699161740544  9.660901470368582e+18  192.8412532633367  9.660901470368582e+18  0.0  1106.960981620596  0.0
1146  98.63338234523634  9.87576203138512e+18  197.37719844035257  9.87576203138512e+18  0.0  1146.2200989380037  0.0
1147  98.60170132748398  9.87288193886218e+18  197.31639648709046  9.87288193886218e+18  0.0  1112.7352607310422  0.0
1148  98.72325564637542  9.883932331488676e+18  197.5496825536498  9.883932331488676e+18  0.0  1071.1916475974072  0.0
1149  628.2949929623301  1.4802681754203013e+19  722.9586799021054  1.4802681754203013e+19  0.0  1659.1441165753406  0.0
1150  84.24485559230406  8.567714144754914e+18  169.7628541670482  8.567714144754914e+18  0.0  1923.0508516046734  0.0
1151  77.0180873740196  7.910735215819963e+18  155.89329900064368  7.910735215819963e+18  0.0  1963.1555621028415  0.0
1152  68.74924402195659  7.159022183814234e+18  140.0238016583005  7.159022183814234e+18  0.0  2008.7377500295681  0.0
1153  66.05734565640535  6.914304150582305e+18  134.85753206784864  6.914304150582305e+18  0.0  2018.756292245719  0.0
1154  71.45493253998139  7.404993867271035e+18  145.2165371979441  7.404993867271035e+18  0.0  1991.9896233215861  0.0
1155  86.33340350086571  8.757582136442337e+18  173.7711784360049  8.757582136442337e+18  0.0  2299.275449909943  0.0
1156  96.52834126981585  9.68439466089235e+18  193.33722061883853  9.68439466089235e+18  0.0  1085.974721631663  0.0
1157  109.00946958271015  1.0081904268933726e+19  208.91846483944937  1.0081904268933726e+19  0.0  1225.6654344900783  0.0
1158  99.86329615547433  9.987572377770394e+18  199.73763908626384  9.987572377770394e+18  0.0  1334.9358590627626  0.0
1159  105.01124653471925  1.0045556786679267e+19  204.96062788285417  1.0045556786679267e+19  0.0  1330.7958238566903  0.0
1160  103.63465411500874  1.0033042310136447e+19  203.59794043707916  1.0033042310136447e+19  0.0  1307.2782182057992  0.0
1161  2210.082125040243  2.918256477309312e+19  2288.7681641812505  2.918256477309312e+19  0.0  2196.1720871818943  0.0
1162  98.28907913820734  9.84446173983703e+18  196.71641450767063  9.84446173983703e+18  0.0  1089.453284145423  0.0
1163  91.88574569317427  9.262340517561297e+18  184.42718870407182  9.262340517561297e+18  0.0  1092.9798568453039  0.0
1164  95.99954890555432  9.636322627777665e+18  192.32236658641736  9.636322627777665e+18  0.0  1192.2409777581288  0.0
1165  99.21492701475752  9.92862972861432e+18  198.49329427074676  9.92862972861432e+18  0.0  1113.184537542739  0.0
1166  1319.891803874325  2.1089925489766597e+19  1407.569664441251  2.1089925489766597e+19  0.0  1166.9718762029836  0.0
1167  73.37387956286585  7.579443596624169e+18  148.89936481762135  7.579443596624169e+18  0.0  2077.420464487735  0.0
1168  80.81566219236011  8.255969290214555e+18  163.1815739045295  8.255969290214555e+18  0.0  2053.7125902638113  0.0
1169  82.26279777662994  8.387527070602721e+18  165.9589048238352  8.387527070602721e+18  0.0  1999.6225884972876  0.0
1170  82.2109386047305  8.382812600430046e+18  165.85937712018986  8.382812600430046e+18  0.0  2076.311844767692  0.0
1171  68.48471911940563  7.13497446540051e+18  139.51612760289967  7.13497446540051e+18  0.0  1982.2635547712482  0.0
1172  74.96143648634781  7.723766953304347e+18  151.94619123642508  7.723766953304347e+18  0.0  1943.1628991748662  0.0
1173  67.40485593910323  7.03680508537302e+18  137.44366291343044  7.03680508537302e+18  0.0  2024.4794674380114  0.0
1174  72.59791059787833  7.508900963443485e+18  147.41013145047356  7.508900963443485e+18  0.0  1968.8754907128498  0.0
1175  78.08947696662179  8.008134269692889e+18  157.9495012490721  8.008134269692889e+18  0.0  2118.1636466353  0.0
1176  86.2762869709272  8.752389724629746e+18  173.66156085329462  8.752389724629746e+18  0.0  2100.6455310392644  0.0
1177  93.22847250461415  9.38440659132856e+18  187.00413915026957  9.38440659132856e+18  0.0  2054.7957221151405  0.0
1178  91.08749037802659  9.189771852547871e+18  182.8951835537884  9.189771852547871e+18  0.0  2118.4402740341307  0.0
1179  61.85271624852458  6.532065113502235e+18  126.78804128504717  6.532065113502235e+18  0.0  2080.0742282820192  0.0
1180  69.75673533839812  7.250612303490738e+18  141.95737085147113  7.250612303490738e+18  0.0  2035.0206224174551  0.0
1181  84.5766363442165  8.597876031292409e+18  170.39960510506197  8.597876031292409e+18  0.0  1873.1680120342194  0.0
1182  76.71288518505503  7.882989562277729e+18  155.3075574258632  7.882989562277729e+18  0.0  1778.0685795425827  0.0
1183  71.56882108153279  7.415347371048436e+18  145.43511116657808  7.415347371048436e+18  0.0  1926.0809355455597  0.0
1184  76.48353953627209  7.862139957842917e+18  154.86739911001715  7.862139957842917e+18  0.0  1880.757599009482  0.0
1185  89.60964252707184  9.055422047915622e+18  180.0589099004409  9.055422047915622e+18  0.0  1162.5095751029403  0.0
1186  90.1172711757687  9.101570106888064e+18  181.03314670097024  9.101570106888064e+18  0.0  1239.8660999055703  0.0
1187  95.27784439738981  9.570713127035437e+18  190.93727712630368  9.570713127035437e+18  0.0  1062.995146215603  0.0
1188  1051.183485037298  1.8647122591248155e+19  1141.575571047022  1.8647122591248155e+19  0.0  2028.164043859467  0.0
1189  303.78412619919254  1.1852582965447197e+19  401.7257006820291  1.1852582965447197e+19  0.0  1153.1231516648304  0.0
1190  81.29207538084451  8.299279580076773e+18  164.0959022460652  8.299279580076773e+18  0.0  1965.4982815968408  0.0
1191  76.48890788618121  7.862627989652837e+18  154.87770200378213  7.862627989652837e+18  0.0  1709.2508649376462  0.0
1192  80.03815221179943  8.185286564709038e+18  161.68938303274638  8.185286564709038e+18  0.0  1681.1350437772376  0.0
1193  88.11325611937616  8.919386919943288e+18  177.18705719880273  8.919386919943288e+18  0.0  1284.7822286384674  0.0
1194  91.32231026134791  9.211119114667992e+18  183.34584797632428  9.211119114667992e+18  0.0  1075.379572172494  0.0
1195  77.25046277411897  7.931860252192633e+18  156.33927199073338  7.931860252192633e+18  0.0  2218.4276827133435  0.0
1196  80.90766947238248  8.264333588398407e+18  163.35815353285525  8.264333588398407e+18  0.0  2220.00189836221  0.0
1197  91.19376239193136  9.199432944721032e+18  183.09913994411068  9.199432944721032e+18  0.0  1088.1292886022052  0.0
1198  84.82436361587428  8.620396692352207e+18  170.87504128299105  8.620396692352207e+18  0.0  1580.5449007326358  0.0
1199  87.01547206863358  8.819588369875782e+18  175.0801989195998  8.819588369875782e+18  0.0  1281.394393724326  0.0
1200  87.3155760034517  8.846870545768336e+18  175.65615596622044  8.846870545768336e+18  0.0  1356.2288498298988  0.0
1201  79.4912433685441  8.135567578958555e+18  160.63976000023615  8.135567578958555e+18  0.0  1875.6942232566407  0.0
1202  87.93792787458145  8.903447988598313e+18  176.85056864818662  8.903447988598313e+18  0.0  1487.6490242572147  0.0
1203  73.83029668067408  7.620936061879462e+18  149.77531686189974  7.620936061879462e+18  0.0  2206.4168200620948  0.0
1204  72.4940964046024  7.49946330950931e+18  147.210892089641  7.49946330950931e+18  0.0  2194.267755675855  0.0
1205  84.29852630962058  8.572593300874598e+18  169.8658585740193  8.572593300874598e+18  0.0  2133.683641764414  0.0
1206  73.17356279857188  7.561232981688353e+18  148.51491850230965  7.561232981688353e+18  0.0  1977.660598074486  0.0
1207  2469.8691716705334  3.154426519700485e+19  2545.9310992294168  3.154426519700485e+19  0.0  1989.453724451408  0.0
1208  545.3701517543013  1.4048819561402728e+19  640.8714633527416  1.4048819561402728e+19  0.0  1119.095557702857  0.0
1209  101.3904954821628  1.0012640868019667e+19  201.37645007325227  1.0012640868019667e+19  0.0  1181.479411840996  0.0
1210  99.89498978313473  9.990453616648612e+18  199.79846524035958  9.990453616648612e+18  0.0  1219.4852464888552  0.0
1211  132.8939664851896  1.0299036058956268e+19  232.56170419746013  1.0299036058956268e+19  0.0  1335.4322926604577  0.0
1212  254.69567454981734  1.1406324314089243e+19  353.1330919786069  1.1406324314089243e+19  0.0  1424.9082286914254  0.0
1213  82.03814355227821  8.367103959298019e+18  165.52775025184707  8.367103959298019e+18  0.0  1601.9514293076832  0.0
1214  85.80401435724755  8.709455850658868e+18  172.755179069465  8.709455850658868e+18  0.0  1667.1633106634056  0.0
1215  87.68051272065897  8.880046610968997e+18  176.35653956490106  8.880046610968997e+18  0.0  1443.821932262505  0.0
1216  87.71116902938466  8.882833548125878e+18  176.41537490487966  8.882833548125878e+18  0.0  1379.6014455101974  0.0
1217  96.56539732898199  9.687763393543817e+18  193.40833830814725  9.687763393543817e+18  0.0  1091.857254278225  0.0
1218  95.53377700030836  9.593979727300762e+18  191.4284609096827  9.593979727300762e+18  0.0  1085.4325734869956  0.0
1219  95.39734002982894  9.581576366348085e+18  191.1666121784596  9.581576366348085e+18  0.0  1117.5692168199678  0.0
1220  94.15353946379429  9.468503587617663e+18  188.77952018303952  9.468503587617663e+18  0.0  1089.805320183302  0.0
1221  99.2341263241029  9.930375120372992e+18  198.53014143009648  9.930375120372992e+18  0.0  1089.3882677075733  0.0
1222  408.58318696822425  1.2805301699711123e+19  505.4661850796565  1.2805301699711123e+19  0.0  1119.8673279561647  0.0
1223  274.5485633271546  1.158680512115594e+19  372.7854465258697  1.158680512115594e+19  0.0  1123.7087447534786  0.0
1224  97.13048556028329  9.739135050934843e+18  194.49285107529116  9.739135050934843e+18  0.0  1090.4221135106243  0.0
1225  99.63721918201705  9.967019925637913e+18  199.30375398568927  9.967019925637913e+18  0.0  1475.0272827564077  0.0
1226  128.75594920849653  1.0261417720077255e+19  228.4654850750776  1.0261417720077255e+19  0.0  1469.8610215901415  0.0
1227  99.44009795400632  9.949099814000574e+18  198.9254405177899  9.949099814000574e+18  0.0  1458.465538234134  0.0
1228  164.0357821267662  1.0582143473879695e+19  263.3889560446769  1.0582143473879695e+19  0.0  1447.7773184969355  0.0
1229  215.48202114723426  1.1049836555883954e+19  314.3155360851415  1.1049836555883954e+19  0.0  1600.1872146003752  0.0
1230  138.8483867221148  1.0353167152019227e+19  238.45597877542787  1.0353167152019227e+19  0.0  1580.8733727378306  0.0
1231  99.73969595258534  9.976335995689576e+18  199.50042657566883  9.976335995689576e+18  0.0  1535.552351028186  0.0
1232  168.6526024764571  1.0624114567967801e+19  267.95914184538196  1.0624114567967801e+19  0.0  1531.2717642258615  0.0
1233  97.03843214751016  9.73076655886456e+18  194.31618290936294  9.73076655886456e+18  0.0  1134.2972202713865  0.0
1234  293.2781654328501  1.1757074231207723e+19  391.32586073150924  1.1757074231207723e+19  0.0  1466.2507460678303  0.0
1235  97.17886436892053  9.743533124447322e+18  194.5856992938879  9.743533124447322e+18  0.0  1153.4548042739805  0.0
1236  95.14340128690563  9.55849102608233e+18  190.67925499507143  9.55849102608233e+18  0.0  1110.431261317453  0.0
1237  97.50306996489644  9.77300636044513e+18  195.20791205384165  9.77300636044513e+18  0.0  1156.3941116472026  0.0
1238  99.60916395302853  9.964469450275322e+18  199.24991061692344  9.964469450275322e+18  0.0  1168.5073480453261  0.0
1239  70.51159243910163  7.319235676281967e+18  143.40608649928595  7.319235676281967e+18  0.0  1980.1769588265893  0.0
1240  75.47985086777337  7.770895533433942e+18  152.9411279280499  7.770895533433942e+18  0.0  1948.7862318918806  0.0
1241  82.08235364639343  8.371123058763039e+18  165.6125979072197  8.371123058763039e+18  0.0  1933.676150295464  0.0
1242  75.77963192753384  7.798148357048531e+18  153.516465315469  7.798148357048531e+18  0.0  1995.6528015551714  0.0
1243  71.48923482156283  7.408112256505713e+18  145.28236985956505  7.408112256505713e+18  0.0  2298.1840771987113  0.0
1244  87.20895621594558  8.837177837813235e+18  175.45153213161274  8.837177837813235e+18  0.0  2228.9174226899004  0.0
1245  84.65580157691012  8.605072870628193e+18  170.55153837992853  8.605072870628193e+18  0.0  2294.888997244092  0.0
1246  1073.202309433158  1.884729372211962e+19  1163.371983075247  1.884729372211962e+19  0.0  2153.5093497180383  0.0
1247  352.1735438892101  1.2292486762629186e+19  449.62633637517683  1.2292486762629186e+19  0.0  2257.3796504947536  0.0
1248  1071.8168664471414  1.8834698785883095e+19  1162.0005344628262  1.8834698785883095e+19  0.0  2211.106843981888  0.0
1249  94.1310378446068  9.466457985873345e+18  188.73633525732617  9.466457985873345e+18  0.0  1131.641746864928  0.0
1250  94.75928440599989  9.523571309636354e+18  189.9420609812119  9.523571309636354e+18  0.0  1118.735291709434  0.0
1251  142.98227566563946  1.039074796059671e+19  242.5481112649759  1.039074796059671e+19  0.0  1125.7612649659893  0.0
1252  183.37391545344872  1.0757944685940441e+19  282.531754691292  1.0757944685940441e+19  0.0  1118.682291709433  0.0
1253  81.93398933225608  8.357635393841461e+18  165.32785831443084  8.357635393841461e+18  0.0  1881.2082409711998  0.0
1254  78.15513049344013  8.01410277213092e+18  158.0755029672083  8.01410277213092e+18  0.0  1898.645535346752  0.0
1255  72.16800414135348  7.469818558304862e+18  146.58505845310265  7.469818558304862e+18  0.0  1942.155670669032  0.0
1256  74.5610713177353  7.687370119794119e+18  151.17781364009804  7.687370119794119e+18  0.0  1932.6517671194429  0.0
1257  80.04656396125975  8.186051269205432e+18  161.7055267943369  8.186051269205432e+18  0.0  2129.710659392745  0.0
1258  69.24156270928869  7.203778428117153e+18  140.96865570469544  7.203778428117153e+18  0.0  2125.2658389731723  0.0
1259  89.74288323501513  9.06753483954683e+18  180.31462439043307  9.06753483954683e+18  0.0  1174.1833403058538  0.0
1260  90.51245720851685  9.137496109865169e+18  181.791584541598  9.137496109865169e+18  0.0  1142.7662980266211  0.0
1261  98.42102295902264  9.85645663263842e+18  196.96964002236666  9.85645663263842e+18  0.0  1082.13875100132  0.0
1262  95.87682913502628  9.62516628500239e+18  192.08684379449488  9.62516628500239e+18  0.0  1067.592560693582  0.0
1263  99.03548689357568  9.912316990325062e+18  198.14891424019575  9.912316990325062e+18  0.0  1637.3879103792929  0.0
1264  97.54879652228576  9.777163320207796e+18  195.29567009327567  9.777163320207796e+18  0.0  1679.5053280531392  0.0
1265  397.93586456005323  1.2708507859636847e+19  494.92641138267936  1.2708507859636847e+19  0.0  1473.245282423443  0.0
1266  405.6300944861905  1.2778455404419908e+19  502.5429218146128  1.2778455404419908e+19  0.0  1526.5457594993136  0.0
1267  76.94444065887174  7.904040059897431e+18  155.75195682005688  7.904040059897431e+18  0.0  1716.9521666073886  0.0
1268  75.75026420710935  7.795478564282669e+18  153.46010302374523  7.795478564282669e+18  0.0  1740.8844753914  0.0
1269  91.26804555603408  9.206185959639461e+18  183.24170359238863  9.206185959639461e+18  0.0  1079.0504573481467  0.0
1270  91.1973118162044  9.199755619654947e+18  183.10595197049332  9.199755619654947e+18  0.0  1100.3121115487172  0.0
1271  88.93670458835373  8.994245871668521e+18  178.76741284633545  8.994245871668521e+18  0.0  1365.8403954301234  0.0
1272  91.31209255633202  9.21019023239382e+18  183.3262382394251  9.21019023239382e+18  0.0  1104.941058419354  0.0
1273  93.56364032931741  9.41487639357431e+18  187.6473905310132  9.41487639357431e+18  0.0  1158.0059721813961  0.0
1274  90.71168577787621  9.155607797988746e+18  182.17394240198465  9.155607797988746e+18  0.0  1071.836994332399  0.0
1275  88.40015203617848  8.945468366925316e+18  177.7376655239789  8.945468366925316e+18  0.0  1215.9506552359965  0.0
1276  88.64804665816419  8.96800424165129e+18  178.213422879305  8.96800424165129e+18  0.0  1245.1449296179924  0.0
1277  80.13473798741629  8.194067089765116e+18  161.87474967281912  8.194067089765116e+18  0.0  1722.5505234488255  0.0
1278  86.34513412530845  8.758648556846222e+18  173.79369175564247  8.758648556846222e+18  0.0  1643.8192153716495  0.0
1279  86.50668392209124  8.773334902008294e+18  174.1037368201751  8.773334902008294e+18  0.0  2172.026752351565  0.0
1280  4207.598868851544  4.7341807898650395e+19  4266.107971186376  4.7341807898650395e+19  0.0  1843.0147217627568  0.0
1281  94.39516250511176  9.490469318646524e+18  189.2432411714266  9.490469318646524e+18  0.0  1063.1114452056167  0.0
1282  405.161195200928  1.2774192683644797e+19  502.07875888576746  1.2774192683644797e+19  0.0  1112.4811178633292  0.0
1283  101.8958332006041  1.001723484727822e+19  201.87668337029572  1.001723484727822e+19  0.0  1338.367124159296  0.0
1284  395.7595032513327  1.2688722756830298e+19  492.77203352152173  1.2688722756830298e+19  0.0  1424.6885974791758  0.0
1285  84.87998300611711  8.625453000556102e+18  170.98178556729547  8.625453000556102e+18  0.0  1500.3414386408626  0.0
1286  87.87494769147531  8.897722517406846e+18  176.7296975897001  8.897722517406846e+18  0.0  1538.1998452519633  0.0
1287  83.8467212278691  8.531520111624463e+18  168.99875791207202  8.531520111624463e+18  0.0  1514.8610097335093  0.0
1288  85.51974460507031  8.683613145915483e+18  172.20961085821577  8.683613145915483e+18  0.0  1518.6359956801475  0.0
1289  84.58278000241543  8.598434545674129e+18  170.41139596423164  8.598434545674129e+18  0.0  1740.2399595876757  0.0
1290  88.21914974385548  8.929013613077771e+18  177.3902873871974  8.929013613077771e+18  0.0  1405.5625609594322  0.0
1291  86.29661945583652  8.754238132348774e+18  173.70058279402969  8.754238132348774e+18  0.0  1521.7653600287215  0.0
1292  89.40150240252365  9.036500218411239e+18  179.6594490553484  9.036500218411239e+18  0.0  1424.6346524564156  0.0
1293  90.43620013730688  9.130563648846081e+18  181.64523258675058  9.130563648846081e+18  0.0  1340.345815852864  0.0
1294  91.27202155070964  9.206547413700877e+18  183.24933428924072  9.206547413700877e+18  0.0  1091.0440507323472  0.0
1295  86.8522213978633  8.804747399805755e+18  174.76688955145482  8.804747399805755e+18  0.0  1421.2855891813952  0.0
1296  87.63989831204309  8.876354392003918e+18  176.2785927200827  8.876354392003918e+18  0.0  1422.221005061527  0.0
1297  94.68733557029759  9.517030506390692e+18  189.8039773571368  9.517030506390692e+18  0.0  1086.2232075346985  0.0
1298  99.72833992224562  9.975303629295057e+18  199.47863217400675  9.975303629295057e+18  0.0  1140.2246227304379  0.0
1299  92.04209343638847  9.276553948762587e+18  184.7272500294324  9.276553948762587e+18  0.0  1061.737812052244  0.0
1300  93.32152591643529  9.392865992403208e+18  187.18272650628995  9.392865992403208e+18  0.0  1074.6783120159196  0.0
1301  97.40129590181293  9.763754172892084e+18  195.01258809438846  9.763754172892084e+18  0.0  1126.3293691719732  0.0
1302  95.42361073418917  9.583964612199014e+18  191.2170307019792  9.583964612199014e+18  0.0  1115.029957566843  0.0
1303  97.52452525117789  9.774956841016173e+18  195.24908886589697  9.774956841016173e+18  0.0  1085.59403280087  0.0
1304  704.090532410255  1.5491732112820503e+19  797.9886078404543  1.5491732112820503e+19  0.0  1139.0923797953258  0.0
1305  93.88871646890193  9.444428769900175e+18  188.27127403122591  9.444428769900175e+18  0.0  1061.2997436184419  0.0
1306  95.71743215200802  9.610675650182547e+18  191.78093039274268  9.610675650182547e+18  0.0  1074.2436588393493  0.0
1307  541.6461601721203  1.4014965092473815e+19  637.1850878471487  1.4014965092473815e+19  0.0  1137.6527766532106  0.0
1308  195.88317105528586  1.0871665191411696e+19  294.9146541759401  1.0871665191411696e+19  0.0  1663.4140992399891  0.0
1309  99.92982829010761  9.993620753646146e+18  199.86532702141864  9.993620753646146e+18  0.0  1113.0389288030392  0.0
1310  613.1818449511156  1.466528949955561e+19  707.9981899516097  1.466528949955561e+19  0.0  1166.241631307191  0.0
1311  93.48722165221506  9.407929241110458e+18  187.50072842344304  9.407929241110458e+18  0.0  1060.0109112177627  0.0
1312  95.40433361148084  9.582212146498257e+18  191.1800342038521  9.582212146498257e+18  0.0  1079.671050268401  0.0
1313  126.33078277511231  1.0239370752501023e+19  226.06481527233336  1.0239370752501023e+19  0.0  1432.5793365682025  0.0
1314  99.73289382092311  9.975717620083919e+18  199.48737197954938  9.975717620083919e+18  0.0  1438.101295139135  0.0
1315  192.1074157365565  1.08373401430596e+19  291.17703779982367  1.08373401430596e+19  0.0  1404.309021551106  0.0
1316  215.99061626851653  1.10544601478956e+19  314.8189938819669  1.10544601478956e+19  0.0  1488.4703648794114  0.0
1317  93.5479202073257  9.413447291575065e+18  187.61722059991803  9.413447291575065e+18  0.0  1086.4946215175291  0.0
1318  97.99934222269903  9.818122020245367e+18  196.16035376073552  9.818122020245367e+18  0.0  1153.8586760600751  0.0
1319  92.59329681326558  9.326663346660508e+18  185.7851150961663  9.326663346660508e+18  0.0  1061.9178078315513  0.0
1320  92.9956340419559  9.363239458359626e+18  186.55727745425878  9.363239458359626e+18  0.0  1074.7172344202493  0.0
1321  94.86749291128011  9.53340844648001e+18  190.14973387013356  9.53340844648001e+18  0.0  1097.3167242978257  0.0
1322  94.07354886201742  9.461231714728856e+18  188.62600286649808  9.461231714728856e+18  0.0  1087.7628524679656  0.0
1323  95.75326268680156  9.613932971527416e+18  191.84969606557877  9.613932971527416e+18  0.0  1124.0911851973704  0.0
1324  98.33343171386025  9.848493792169114e+18  196.80153561245905  9.848493792169114e+18  0.0  1181.339539421851  0.0
1325  73.98903043318266  7.635366403016606e+18  150.0799573970172  7.635366403016606e+18  0.0  1985.3505838348638  0.0
1326  73.31639892053829  7.574218083685298e+18  148.7890484333563  7.574218083685298e+18  0.0  2002.211182735119  0.0
1327  82.38131473332012  8.398301339392739e+18  166.18636160940227  8.398301339392739e+18  0.0  2291.4893015078515  0.0
1328  93.4102844718661  9.400934951987829e+18  187.35307120863192  9.400934951987829e+18  0.0  2231.1419766839294  0.0
1329  91.90387491987931  9.263988629079937e+18  184.46198216946533  9.263988629079937e+18  0.0  2271.2242712809857  0.0
1330  1799.136366171957  2.5446694237926883e+19  1881.9733725742608  2.5446694237926883e+19  0.0  2185.8424984206486  0.0
1331  78.53475973032103  8.048614520938276e+18  158.80408433091915  8.048614520938276e+18  0.0  1944.706329371387  0.0
1332  91.42237430926434  9.220215846296758e+18  183.5378900884871  9.220215846296758e+18  0.0  1895.0187417684913  0.0
1333  69.62256467266222  7.238414970242019e+18  141.69987159399818  7.238414970242019e+18  0.0  2019.3499485743912  0.0
1334  76.75016345455421  7.886378495868564e+18  155.37910157944748  7.886378495868564e+18  0.0  1973.7287852439833  0.0
1335  72.70130970245032  7.518300882040936e+18  147.60857417641978  7.518300882040936e+18  0.0  2024.1709322893007  0.0
1336  73.69445014830676  7.608586377118796e+18  149.51460129473014  7.608586377118796e+18  0.0  1996.8780778565188  0.0
1337  181.596287005641  1.0741784427323998e+19  280.7720820863924  1.0741784427323998e+19  0.0  1096.844694381358  0.0
1338  259.19862208837003  1.1447260200803369e+19  357.59055519858885  1.1447260200803369e+19  0.0  1102.652786510048  0.0
1339  946.0718641950971  1.76915624017736e+19  1037.5256837486813  1.76915624017736e+19  0.0  1143.6942468851391  0.0
1340  528.6422058579228  1.3896747325981114e+19  624.3124866068338  1.3896747325981114e+19  0.0  1124.0617376185226  0.0
1341  91.66180878710088  9.241982617009172e+18  183.99741080352695  9.241982617009172e+18  0.0  1097.4934124464571  0.0
1342  92.42903935314608  9.311730850286006e+18  185.4698735060379  9.311730850286006e+18  0.0  1110.1033610542001  0.0
