zone      T(1)         N(1)        T(2)        N(2)      V1(2)        V2(2)       V3(2)       
2444  25.605583258112873  1.0026852495399217e+19  329.8160764743879  1.0026852495399217e+19  0.0  38254.12728757095  0.0
2445  100.42783228095246  1.3022348543261694e+19  477.53417144950606  1.3022348543261694e+19  0.0  59106.239448369415  0.0
2446  45.32463934651387  1.1056227418186594e+19  385.8597268568156  1.1056227418186594e+19  0.0  46956.516124723836  0.0
2447  763.5274670454247  2.90708721738817e+19  1187.8817485793443  2.90708721738817e+19  0.0  69773.93585072205  0.0
2448  1085.6003118220847  3.48347108378735e+19  1649.4624385710686  3.48347108378735e+19  0.0  98408.7402004563  0.0
2449  260.20172606178255  1.7046479427052296e+19  637.8361253436767  1.7046479427052296e+19  0.0  49642.10054983114  0.0
2450  125.34734134891625  1.3758478547955331e+19  508.4609501378891  1.3758478547955331e+19  0.0  42798.123201209615  0.0
2451  261.8324088679398  1.708223992987904e+19  639.2107622743868  1.708223992987904e+19  0.0  50598.801363248975  0.0
2452  297.94992347988824  1.7868637909126265e+19  669.4455993656333  1.7868637909126265e+19  0.0  59030.34955454992  0.0
2453  284.9412979518285  1.7587098889894738e+19  658.6191528536492  1.7587098889894738e+19  0.0  52744.12881697746  0.0
2454  268.1722485476615  1.722127117122882e+19  644.5551356409421  1.722127117122882e+19  0.0  53047.60681402524  0.0
2455  165.17277661757447  1.4824784685279973e+19  551.4818345919768  1.4824784685279973e+19  0.0  45181.14184583566  0.0
2456  162.0594256137471  1.4746250352702456e+19  548.3735243817066  1.4746250352702456e+19  0.0  46611.74843898617  0.0
2457  164.85470802446144  1.4816761399552379e+19  551.1642809803461  1.4816761399552379e+19  0.0  45663.42175446934  0.0
2458  199.97599316694794  1.56748592694438e+19  584.845879128137  1.56748592694438e+19  0.0  47112.448902471035  0.0
2459  23.995000451035153  8.022333240763183e+18  186.97199652353504  8.022333240763183e+18  0.0  9615.394837117208  0.0
2460  21.67427859105243  8.135201111440878e+18  197.226145640071  8.135201111440878e+18  0.0  11108.191517235946  0.0
2461  20.672312723466028  8.194138474551012e+18  202.38822583358558  8.194138474551012e+18  0.0  11923.033104578422  0.0
2462  18.926707740729164  8.314831911803254e+18  212.6784612592991  8.314831911803254e+18  0.0  13112.315054575365  0.0
2463  23.244939149021175  8.056624970744649e+18  190.1286701249438  8.056624970744649e+18  0.0  10007.282301348767  0.0
2464  21.883161346204414  8.123279980636259e+18  196.17632224685596  8.123279980636259e+18  0.0  10876.954746565072  0.0
2465  24.268352174330218  8.010970055190803e+18  185.90323109639021  8.010970055190803e+18  0.0  9748.044467755342  0.0
2466  23.605334350877854  8.038984687803513e+18  188.52815585401996  8.038984687803513e+18  0.0  10083.972269023634  0.0
2467  24.889899380530508  7.985132441434755e+18  183.47307204226829  7.985132441434755e+18  0.0  9175.226842921047  0.0
2468  25.006024162876336  7.980305153589477e+18  183.0190410557068  7.980305153589477e+18  0.0  8896.468464132457  0.0
2469  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13103.665453437316  0.0
2470  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13096.272351570417  0.0
2471  22.69652714633299  8.083468121946151e+18  192.5641665802973  8.083468121946151e+18  0.0  17196.817822182453  0.0
2472  17.470948937375585  9.30071396138257e+18  284.99455665166084  9.30071396138257e+18  0.0  32161.64011585171  0.0
2473  711.703449173664  2.726241659180436e+19  1080.208441601915  2.726241659180436e+19  0.0  82389.21295998736  0.0
2474  702.3585058256139  2.697488149836781e+19  1064.4457767191136  2.697488149836781e+19  0.0  94593.74373088995  0.0
2475  232.62615325780482  1.6429595666872173e+19  614.0795834393562  1.6429595666872173e+19  0.0  66137.7428695206  0.0
2476  432.88718562769577  2.0719424736463245e+19  780.8100942556284  2.0719424736463245e+19  0.0  78097.66260897231  0.0
2477  65.48243070349325  1.1856248003754406e+19  425.0963527417366  1.1856248003754406e+19  0.0  43936.024133877014  0.0
2478  78.14329849449956  1.2302108475124535e+19  445.7334918744127  1.2302108475124535e+19  0.0  47803.08910489399  0.0
2479  89.84344254209634  1.268914970418375e+19  463.04961972651626  1.268914970418375e+19  0.0  46083.50240825367  0.0
2480  88.18069249825558  1.263551276707933e+19  460.6843775447977  1.263551276707933e+19  0.0  46578.94631140831  0.0
2481  116.44983215760406  1.3502511587926882e+19  497.845540304175  1.3502511587926882e+19  0.0  47756.54776289121  0.0
2482  198.7002933652475  1.564460980814482e+19  583.667711651044  1.564460980814482e+19  0.0  57365.01573863966  0.0
2483  147.75134914291831  1.4373794174380374e+19  533.4973138628413  1.4373794174380374e+19  0.0  51643.381157517186  0.0
2484  186.2532155739166  1.534684537184332e+19  572.0441920239219  1.534684537184332e+19  0.0  54454.03850376427  0.0
2485  115.454164604975  1.3473306339102058e+19  496.62385606244675  1.3473306339102058e+19  0.0  48283.51684026876  0.0
2486  175.36882755560083  1.5081282661519116e+19  561.6265510540198  1.5081282661519116e+19  0.0  54589.10973585962  0.0
2487  247.93321997054707  1.6773696911941655e+19  627.3397579337338  1.6773696911941655e+19  0.0  54838.14465625671  0.0
2488  202.749578535448  1.5740626672677714e+19  587.4074128618195  1.5740626672677714e+19  0.0  53612.050974714446  0.0
2489  164.24403056096213  1.480135705004052e+19  550.5545922582447  1.480135705004052e+19  0.0  51537.197173508845  0.0
2490  145.85652632087584  1.432409105661207e+19  531.5076077719355  1.432409105661207e+19  0.0  50932.04012482975  0.0
2491  506.0696936544461  2.227154460618645e+19  844.2010982929627  2.227154460618645e+19  0.0  62894.23599449059  0.0
2492  227.69008531145707  1.6317740874734705e+19  609.7643287777876  1.6317740874734705e+19  0.0  56495.41120742241  0.0
2493  363.30887028913537  1.9257678870460293e+19  723.169651194151  1.9257678870460293e+19  0.0  59016.65312747436  0.0
2494  318.77533481935933  1.831471123784679e+19  686.6296971293315  1.831471123784679e+19  0.0  61138.04314569343  0.0
2495  205.23796314156576  1.5799631380320846e+19  589.7055505659399  1.5799631380320846e+19  0.0  52955.8188407326  0.0
2496  334.24819323711296  1.8643748446853472e+19  699.3378585997385  1.8643748446853472e+19  0.0  59795.53115225155  0.0
2497  241.76043877977904  1.6636282874090662e+19  622.0517547433117  1.6636282874090662e+19  0.0  56312.92439718618  0.0
2498  379.93225828276604  1.9607425099973763e+19  736.8232885569734  1.9607425099973763e+19  0.0  64230.5661058572  0.0
2499  135.56908472060533  1.4044374837137293e+19  520.1742924470136  1.4044374837137293e+19  0.0  48319.32099194146  0.0
2500  216.89764752008708  1.6070078040295594e+19  600.1866230847969  1.6070078040295594e+19  0.0  52109.066833557314  0.0
2501  84.32507200656298  1.2508392432865946e+19  455.0079250001576  1.2508392432865946e+19  0.0  42542.39659832229  0.0
2502  168.47932895585805  1.4908192524839502e+19  554.7830333264739  1.4908192524839502e+19  0.0  49533.08075347931  0.0
2503  220.12480733834155  1.614475242309822e+19  603.079008452171  1.614475242309822e+19  0.0  51630.97024005504  0.0
2504  346.34674660019886  1.889975289354354e+19  709.2588062782319  1.889975289354354e+19  0.0  57485.89613711613  0.0
2505  101.42014387677584  1.305258648192276e+19  478.8240794226837  1.305258648192276e+19  0.0  42783.603566793245  0.0
2506  140.75853719985454  1.418547639426316e+19  525.891331104077  1.418547639426316e+19  0.0  47162.66726010311  0.0
2507  17.722798439700323  8.425417984863427e+18  221.74429776862556  8.425417984863427e+18  0.0  25589.10641026689  0.0
2508  21.520733066014127  9.726806185495357e+18  311.95890406950554  9.726806185495357e+18  0.0  41968.92188215687  0.0
2509  16.094624570555098  8.694988966761495e+18  242.64570521129093  8.694988966761495e+18  0.0  29467.30253968512  0.0
2510  36.904910655395284  1.066463954668717e+19  365.3755037521539  1.066463954668717e+19  0.0  49483.64551383551  0.0
2511  671.0080870331888  2.609791680072293e+19  1018.4854298720275  2.609791680072293e+19  0.0  102677.01362252673  0.0
2512  18.782201669226204  9.465139902246361e+18  295.63053821769597  9.465139902246361e+18  0.0  39645.209076491126  0.0
2513  16.215390991819632  8.657486473409061e+18  239.83487726061466  8.657486473409061e+18  0.0  29312.418477376334  0.0
2514  58.17594063599876  1.1581990308433371e+19  411.9902166357851  1.1581990308433371e+19  0.0  56887.96134925609  0.0
2515  28.894500241058783  1.0233292067047905e+19  341.663585004776  1.0233292067047905e+19  0.0  43916.95733763581  0.0
2516  66.5411953809996  1.1894463717043843e+19  426.8876646412956  1.1894463717043843e+19  0.0  54263.634876031785  0.0
2517  262.9359817094052  1.710644103114026e+19  640.1410547738716  1.710644103114026e+19  0.0  71665.05584001487  0.0
2518  668.7162990636257  2.6037818287898948e+19  1015.4569708211161  2.6037818287898948e+19  0.0  94338.4521593146  0.0
2519  1184.3952411277396  3.5929775374616658e+19  1757.3363204816333  3.5929775374616658e+19  0.0  141281.7932653532  0.0
2520  994.9146692330995  3.3693127077317575e+19  1542.9689859741352  3.3693127077317575e+19  0.0  88182.99384068866  0.0
2521  1081.2312790594922  3.478288113078675e+19  1644.5003569326993  3.478288113078675e+19  0.0  142000.96658581428  0.0
2522  895.6385922728942  3.217948113794692e+19  1412.9722249503689  3.217948113794692e+19  0.0  126563.12844442837  0.0
2523  1186.6098930459611  3.5953022647873933e+19  1759.6780643521975  3.5953022647873933e+19  0.0  151351.43708799148  0.0
2524  825.4829614816227  3.079247689024823e+19  1305.7515123514074  3.079247689024823e+19  0.0  120045.17287901224  0.0
2525  1187.199943277398  3.5959216424355406e+19  1760.3019757223879  3.5959216424355406e+19  0.0  153551.97686047698  0.0
2526  983.016389272891  3.352965981027511e+19  1528.2846573881718  3.352965981027511e+19  0.0  139213.7140461334  0.0
2527  937.5329131068331  3.2864462853846217e+19  1470.1182513805243  3.2864462853846217e+19  0.0  132132.90918928976  0.0
2528  876.8516666051195  3.1843078209715827e+19  1385.9281216504717  3.1843078209715827e+19  0.0  126976.86645764826  0.0
2529  1661.9326109051262  4.042936566420496e+19  2223.616986086865  4.042936566420496e+19  0.0  180916.94450299465  0.0
2530  967.7438363836129  3.331427595564822e+19  1509.153458666582  3.331427595564822e+19  0.0  136261.1666255586  0.0
2531  1862.3792398683731  4.217319815358425e+19  2407.92752804994  4.217319815358425e+19  0.0  191298.28435077032  0.0
2532  1469.6435401231965  3.869434382505508e+19  2042.7134242340987  3.869434382505508e+19  0.0  116683.41859940946  0.0
2533  801.7435142200274  3.0214086925826585e+19  1264.3328936873656  3.0214086925826585e+19  0.0  119673.7616385427  0.0
2534  712.0307059739971  2.7272485974908875e+19  1080.7604448706502  2.7272485974908875e+19  0.0  105930.89423085903  0.0
2535  809.011457651591  3.0398343696870777e+19  1277.348257661371  3.0398343696870777e+19  0.0  121280.63656837912  0.0
2536  198.68483351219922  1.56442432232901e+19  583.653433765261  1.56442432232901e+19  0.0  75023.47792824134  0.0
2537  118.64000652125932  1.356675450424107e+19  500.53288458856974  1.356675450424107e+19  0.0  67317.90903325353  0.0
2538  1442.3217839184235  3.8442227873331134e+19  2016.4712923692489  3.8442227873331134e+19  0.0  171069.28511479712  0.0
2539  1360.3615142837266  3.767555140154148e+19  1936.633060340091  3.767555140154148e+19  0.0  163198.6838734255  0.0
2540  980.5547656184214  3.3495120631872926e+19  1525.209975045343  3.3495120631872926e+19  0.0  139890.06029941718  0.0
2541  441.76480322167504  2.0906203336517214e+19  788.2957905163588  2.0906203336517214e+19  0.0  88773.00135742479  0.0
2542  204.97564224420196  1.5793411213301817e+19  589.4632851446991  1.5793411213301817e+19  0.0  74966.60616033265  0.0
2543  344.5359040717117  1.8861477661567898e+19  707.774416852056  1.8861477661567898e+19  0.0  86468.28104429672  0.0
2544  642.5841896318619  2.5371009166607356e+19  982.5042171632975  2.5371009166607356e+19  0.0  102761.40840585702  0.0
2545  571.3509861366654  2.370161099084613e+19  905.5716301384343  2.370161099084613e+19  0.0  96363.8517411822  0.0
2546  786.4756927985956  2.9794126830893744e+19  1235.4644014134883  2.9794126830893744e+19  0.0  120147.93515879662  0.0
2547  820.6524353000272  3.06800362759804e+19  1297.568707457227  3.06800362759804e+19  0.0  124072.48437332253  0.0
2548  591.5106239261019  2.4158555249268515e+19  925.9645632110168  2.4158555249268515e+19  0.0  98116.39894203637  0.0
2549  828.4283955519279  3.086094733466111e+19  1310.7367555627088  3.086094733466111e+19  0.0  126504.71902072249  0.0
2550  746.0266316811279  2.844897841549187e+19  1149.1341051740294  2.844897841549187e+19  0.0  115511.75449826704  0.0
2551  452.5666609168406  2.113386832489454e+19  797.4748646173367  2.113386832489454e+19  0.0  90648.77554282722  0.0
2552  598.887430686183  2.432875670257124e+19  933.6967633941161  2.432875670257124e+19  0.0  100521.32627907874  0.0
2553  1781.0203938347825  4.147275148688562e+19  2333.430978448594  4.147275148688562e+19  0.0  188612.72363161918  0.0
2554  1309.0332081644235  3.7184150322302796e+19  1885.6136765360918  3.7184150322302796e+19  0.0  172250.90355352638  0.0
2555  728.8472556648917  2.783498349289973e+19  1112.6968426730061  2.783498349289973e+19  0.0  110070.61508879214  0.0
2556  741.0374967047633  2.826860348616793e+19  1138.2320489626736  2.826860348616793e+19  0.0  112377.41129817636  0.0
2557  955.48330499456  3.3135305071523738e+19  1493.4899413104731  3.3135305071523738e+19  0.0  138999.43981940756  0.0
2558  650.4802325796123  2.5568838986150195e+19  992.1481633587044  2.5568838986150195e+19  0.0  103823.62823225763  0.0
2559  1675.5017149662413  4.054939367987771e+19  2236.1927226483817  4.054939367987771e+19  0.0  186186.71068830005  0.0
2560  1689.8130053443285  4.067566834637225e+19  2249.4370496358397  4.067566834637225e+19  0.0  185746.19563819678  0.0
2561  1191.8563328882415  3.6008094697633915e+19  1765.2255809808198  3.6008094697633915e+19  0.0  154805.4099686131  0.0
2562  1168.1667799181425  3.57574297223742e+19  1740.0557322259726  3.57574297223742e+19  0.0  154815.24087381113  0.0
2563  19.348078763431868  9.526182423042757e+18  299.506597595812  9.526182423042757e+18  0.0  31417.03870131707  0.0
2564  18.766235309970316  8.327614103232482e+18  213.74589058901853  8.327614103232482e+18  0.0  17320.56043156604  0.0
2565  1012.821938348637  3.393249396104116e+19  1564.7285424179474  3.393249396104116e+19  0.0  140181.42475161242  0.0
2566  1110.44424874242  3.512203356103482e+19  1677.2712155141367  3.512203356103482e+19  0.0  146776.19589698358  0.0
2567  1694.6477233177557  4.071820424138191e+19  2253.9038875259453  4.071820424138191e+19  0.0  181757.2406730679  0.0
2568  2090.313387000643  4.408468786974511e+19  2615.972235986078  4.408468786974511e+19  0.0  198681.9206143572  0.0
2569  1471.5255276000048  3.8711661326359134e+19  2044.5156097869344  3.8711661326359134e+19  0.0  170439.47136775812  0.0
2570  1189.7378022510895  3.598585641259212e+19  1762.9854744912468  3.598585641259212e+19  0.0  154555.4799055266  0.0
2571  1345.001716159489  3.7529763276243935e+19  1921.4699749266638  3.7529763276243935e+19  0.0  162106.66288612675  0.0
2572  1876.1824671073382  4.229094285306515e+19  2420.5377058543218  4.229094285306515e+19  0.0  188910.2057220784  0.0
2573  1272.9559547892802  3.683183944270743e+19  1849.2175002291174  3.683183944270743e+19  0.0  162090.58848435275  0.0
2574  1633.1225417022772  4.0173527996990865e+19  2196.8496051231796  4.0173527996990865e+19  0.0  184642.50382427307  0.0
2575  918.6341866078953  3.256613734834101e+19  1444.8608107055131  3.256613734834101e+19  0.0  133670.50081740753  0.0
2576  1748.403223398237  4.118921038101054e+19  2303.4661860215133  4.118921038101054e+19  0.0  188757.10918655092  0.0
2577  696.0326902567008  2.6790124680371253e+19  1054.5438078016132  2.6790124680371253e+19  0.0  88384.2454797574  0.0
2578  96.09913384012762  1.288724566787424e+19  471.6897183143951  1.288724566787424e+19  0.0  52290.153498215805  0.0
2579  748.2906035526452  2.8531034243974865e+19  1154.1483004645818  2.8531034243974865e+19  0.0  97957.92766693054  0.0
2580  787.1948682456614  2.9814862259971903e+19  1236.8683815016602  2.9814862259971903e+19  0.0  101645.17135359206  0.0
2581  89.13825442835059  1.2666818851793463e+19  462.07564346466313  1.2666818851793463e+19  0.0  66580.04385587503  0.0
2582  632.2197519096668  2.511739163048254e+19  970.367549746082  2.511739163048254e+19  0.0  105964.45611280945  0.0
2583  27.74610885948099  1.0165315383394028e+19  337.822398803765  1.0165315383394028e+19  0.0  49326.55414185985  0.0
2584  82.09780549337316  1.2434959151725074e+19  451.72882305181264  1.2434959151725074e+19  0.0  65465.62193596608  0.0
2585  1444.936136181834  3.84664281959863e+19  2018.9907901379122  3.84664281959863e+19  0.0  174034.90316401352  0.0
2586  3206.0152392188215  5.237948881812849e+19  3722.668596153648  5.237948881812849e+19  0.0  243814.87714380975  0.0
2587  955.9953099410292  3.3142778970903626e+19  1494.1440563819124  3.3142778970903626e+19  0.0  143666.63445727294  0.0
2588  1150.8977171793101  3.5571476465267696e+19  1721.5136129678594  3.5571476465267696e+19  0.0  158708.83673049943  0.0
2589  1625.3931898699493  4.01047830434602e+19  2189.661107542604  4.01047830434602e+19  0.0  190840.0253610912  0.0
2590  1013.7577005252801  3.394469986565293e+19  1565.8500050778139  3.394469986565293e+19  0.0  148598.93613648962  0.0
2591  669.5642936195402  2.606005560320478e+19  1016.5775442869382  2.606005560320478e+19  0.0  107620.36596855895  0.0
2592  240.51891884180725  1.6608451319465361e+19  620.9796694692161  1.6608451319465361e+19  0.0  80598.77180981358  0.0
2593  25.158280579784062  9.99723436987653e+18  328.0937798420094  9.99723436987653e+18  0.0  24503.704773986246  0.0
2594  42.3570051600409  1.0922864481266182e+19  378.97328084689104  1.0922864481266182e+19  0.0  28815.78142139153  0.0
2595  273.1611365615191  1.7330676349997015e+19  648.7606805090984  1.7330676349997015e+19  0.0  49295.207262962176  0.0
2596  128.1125628626344  1.3836566425481196e+19  511.67206129809574  1.3836566425481196e+19  0.0  38907.26711243667  0.0
2597  497.8686271998804  2.209536961830212e+19  836.8366006967846  2.209536961830212e+19  0.0  52394.06618366207  0.0
2598  2176.6280824500873  4.478971678665897e+19  2694.999707222367  4.478971678665897e+19  0.0  145001.27011343336  0.0
2599  794.2491659635887  3.0013756115656376e+19  1250.4315889639395  3.0013756115656376e+19  0.0  73384.39393776559  0.0
2600  676.782484536159  2.6251706321965117e+19  1026.3149778607756  2.6251706321965117e+19  0.0  60950.41628808396  0.0
2601  983.5868999380092  3.353766467714706e+19  1528.9972517220983  3.353766467714706e+19  0.0  89138.75928115779  0.0
2602  1300.7980352236993  3.710445657598045e+19  1877.3596702953512  3.710445657598045e+19  0.0  108328.77823421438  0.0
2603  560.440697417821  2.3457724290989814e+19  894.847216896908  2.3457724290989814e+19  0.0  56262.77200642743  0.0
2604  695.6024316458797  2.6777704464550932e+19  1053.881681048671  2.6777704464550932e+19  0.0  64102.2382098975  0.0
2605  1100.268682583981  3.5004824978411725e+19  1665.9074556531393  3.5004824978411725e+19  0.0  100877.10071289756  0.0
2606  901.4452848013966  3.2280749557472883e+19  1421.2007015405238  3.2280749557472883e+19  0.0  84383.59302944475  0.0
2607  73.8231140050841  1.2153341602506377e+19  438.9289984158938  1.2153341602506377e+19  0.0  42240.993214403825  0.0
2608  93.27796135849238  1.2797908957531372e+19  467.7932331437777  1.2797908957531372e+19  0.0  44751.49643330241  0.0
2609  93.6886498921587  1.281091403354573e+19  468.36045893078307  1.281091403354573e+19  0.0  45286.45331135066  0.0
2610  114.39831592745247  1.3442335837686217e+19  495.32832957112646  1.3442335837686217e+19  0.0  46337.84342173784  0.0
2611  551.8779293646351  2.326812300928385e+19  886.6004131479984  2.326812300928385e+19  0.0  53908.5926170841  0.0
2612  600.6897521364319  2.437063245167306e+19  935.612077161815  2.437063245167306e+19  0.0  56302.0274523794  0.0
2613  356.40466022716464  1.911234397819445e+19  717.503510277829  1.911234397819445e+19  0.0  46579.42467439618  0.0
2614  294.6583193875925  1.7797545151774978e+19  666.7108923874977  1.7797545151774978e+19  0.0  44115.50504107341  0.0
2615  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11009.173887785291  0.0
2616  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  10903.470018026399  0.0
2617  27.613691826811262  7.883068851101525e+18  173.62722292198313  7.883068851101525e+18  0.0  11891.385224771406  0.0
2618  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  10642.422271905023  0.0
2619  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11056.956394344006  0.0
2620  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  10592.970615424423  0.0
2621  23.766231326355587  8.031843135142589e+18  187.86645048310194  8.031843135142589e+18  0.0  14765.812377865172  0.0
2622  23.684185438723315  8.035253769015235e+18  188.1872379545829  8.035253769015235e+18  0.0  14397.144223941103  0.0
2623  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  10433.747223676504  0.0
2624  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  10414.197576706254  0.0
2625  25.801641113763306  7.948028997020391e+18  179.96571333832253  7.948028997020391e+18  0.0  12516.677261915567  0.0
2626  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  9932.170860094086  0.0
2627  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  10043.612421026892  0.0
2628  27.52906280726097  7.886102714016824e+18  173.92325229108474  7.886102714016824e+18  0.0  11446.483132935702  0.0
2629  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  10368.203535679751  0.0
2630  17.362598002825813  8.469647151899709e+18  225.25897311610626  8.469647151899709e+18  0.0  19261.065932944817  0.0
2631  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11122.306755789774  0.0
2632  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  10862.303287260327  0.0
2633  23.604578583612923  8.039021680383665e+18  188.53151221472285  8.039021680383665e+18  0.0  9760.648776298975  0.0
2634  22.492924698034987  8.093433861714554e+18  193.46836458964142  8.093433861714554e+18  0.0  10368.96652529105  0.0
2635  20.95878863243994  8.177287466731581e+18  200.91231566191917  8.177287466731581e+18  0.0  11191.710950651164  0.0
2636  23.46580716400025  8.045814132373868e+18  189.147795773278  8.045814132373868e+18  0.0  9760.809501928976  0.0
2637  16.951805805892803  8.522719979275491e+18  229.45676068087266  8.522719979275491e+18  0.0  14975.052498436426  0.0
2638  16.89319915996871  8.530291740437036e+18  230.05564802904922  8.530291740437036e+18  0.0  15296.182972758403  0.0
2639  17.703570173352247  9.333216036581143e+18  287.12133736221125  9.333216036581143e+18  0.0  23478.14633851962  0.0
2640  18.532328222716004  9.43818545363685e+18  293.91899285633514  9.43818545363685e+18  0.0  25040.306840178317  0.0
2641  15.891501294906941  8.783246512470447e+18  249.1862969975185  8.783246512470447e+18  0.0  18873.409053537835  0.0
2642  17.429691152498688  8.460978965947613e+18  224.5733642085356  8.460978965947613e+18  0.0  15341.813481274632  0.0
2643  15.881002386414982  8.933929654233673e+18  260.04476967428604  8.933929654233673e+18  0.0  20433.259876351585  0.0
2644  16.40304858189118  9.112410722705883e+18  272.41632878604497  9.112410722705883e+18  0.0  21114.538539255147  0.0
2645  16.71917765904047  8.555803817025975e+18  232.0520237910058  8.555803817025975e+18  0.0  15954.934092634316  0.0
2646  18.6037629051525  8.34284303782532e+18  214.9913137537631  8.34284303782532e+18  0.0  13685.405661487237  0.0
2647  19.529288080041162  8.271011989594834e+18  208.97100780130575  8.271011989594834e+18  0.0  12774.896943963524  0.0
2648  17.40116308752903  8.464664686072785e+18  224.864885705951  8.464664686072785e+18  0.0  15192.606427161749  0.0
2649  22.728813513472772  8.081887799431996e+18  192.42078289733678  8.081887799431996e+18  0.0  11279.652937795809  0.0
2650  19.96845597082755  8.239075496557793e+18  206.2689705639232  8.239075496557793e+18  0.0  12829.575358021968  0.0
2651  21.15053293825266  8.166008735447843e+18  199.92445817567634  8.166008735447843e+18  0.0  11728.970686701501  0.0
2652  18.748102567693604  8.329313729371644e+18  213.88488611442534  8.329313729371644e+18  0.0  13715.781372532922  0.0
2653  16.658804484644026  8.567989341467849e+18  232.98471137564303  8.567989341467849e+18  0.0  16522.455296135533  0.0
2654  19.06782301286447  8.304569943657314e+18  211.8102312997039  8.304569943657314e+18  0.0  13895.328658013164  0.0
2655  23.612578461386967  8.038630109944599e+18  188.49598477574185  8.038630109944599e+18  0.0  10934.689537833861  0.0
2656  21.624351745532284  8.138137894737152e+18  197.48336635858215  8.138137894737152e+18  0.0  12044.579649645953  0.0
2657  26.80378393602548  1.010619129616915e+19  334.4296347928684  1.010619129616915e+19  0.0  29596.789061199368  0.0
2658  93.41287795925554  1.2802181296553988e+19  467.97957429716905  1.2802181296553988e+19  0.0  40014.44521186049  0.0
2659  25.24102033399913  7.970536401927413e+18  182.10024025145378  7.970536401927413e+18  0.0  14590.257524495208  0.0
2660  32.52782866051382  1.0438755484861872e+19  353.1250243889279  1.0438755484861872e+19  0.0  39179.49025649233  0.0
2661  842.0113351421027  3.115728632881114e+19  1332.8150122342993  3.115728632881114e+19  0.0  75868.87967999301  0.0
2662  663.0995744773345  2.5890528573902246e+19  1008.0348093315986  2.5890528573902246e+19  0.0  59600.23916078625  0.0
2663  974.3529123815257  3.340810208418211e+19  1517.4635721353475  3.340810208418211e+19  0.0  85724.10246757866  0.0
2664  827.3104547428112  3.0835015623531835e+19  1308.8472456606914  3.0835015623531835e+19  0.0  74796.38730610807  0.0
2665  710.5792023006138  2.722782457581791e+19  1078.3121083609944  2.722782457581791e+19  0.0  62829.67407301218  0.0
2666  2154.665392343423  4.461129171023643e+19  2674.860994775295  4.461129171023643e+19  0.0  193831.01794065142  0.0
2667  1032.6631060511547  3.4188752903919407e+19  1588.373977690054  3.4188752903919407e+19  0.0  89643.22608534539  0.0
2668  1209.9108331474729  3.6195693218404147e+19  1784.196189523481  3.6195693218404147e+19  0.0  100518.68255244089  0.0
2669  903.3957175912883  3.231323702232985e+19  1423.8905272181412  3.231323702232985e+19  0.0  80578.79057232391  0.0
2670  1569.6606039286833  3.960511993808506e+19  2137.528426590088  3.960511993808506e+19  0.0  118480.88893671402  0.0
2671  1151.466130318939  3.5577710162414965e+19  1722.1305861516482  3.5577710162414965e+19  0.0  96560.34747846103  0.0
2672  1205.1134775670353  3.6146303623784694e+19  1779.1840404288148  3.6146303623784694e+19  0.0  99876.09453777983  0.0
2673  1937.2830734932818  4.280934798689745e+19  2476.313272301478  4.280934798689745e+19  0.0  135998.11062877663  0.0
2674  1044.2882297874985  3.433539049487604e+19  1602.0445765006764  3.433539049487604e+19  0.0  91016.9279168659  0.0
2675  1047.9846297542722  3.438154630460649e+19  1606.3663977229849  3.438154630460649e+19  0.0  90871.61285390974  0.0
2676  1289.584305105071  3.699488934396344e+19  1866.042351670416  3.699488934396344e+19  0.0  105128.82960970259  0.0
2677  972.5717921496745  3.338311108714975e+19  1515.2388701922278  3.338311108714975e+19  0.0  85809.3921259415  0.0
2678  1366.5103179346675  3.773376478655863e+19  1942.6905400651096  3.773376478655863e+19  0.0  108622.27738828  0.0
2679  1491.293760333217  3.88930982902627e+19  2063.3968072938806  3.88930982902627e+19  0.0  116084.40994825204  0.0
2680  891.5339914439411  3.2107697754540294e+19  1407.146063716216  3.2107697754540294e+19  0.0  81802.45921124816  0.0
2681  657.8376521080621  2.5754744004763197e+19  1001.2696025067852  2.5754744004763197e+19  0.0  59838.42332743936  0.0
2682  795.2286097805913  3.00399375482056e+19  1252.2483642849863  3.00399375482056e+19  0.0  72797.79422613364  0.0
2683  941.0335496993578  3.2917739630496727e+19  1474.6989409688197  3.2917739630496727e+19  0.0  84255.2978740376  0.0
2684  792.0863588784946  2.9955894823746695e+19  1246.4175888306872  2.9955894823746695e+19  0.0  72280.65765128964  0.0
2685  22.27711768989205  8.103996978716969e+18  194.42676302147044  8.103996978716969e+18  0.0  17956.740863951534  0.0
